rackM5_X ,rackM5_Y ,rackM5_Z ,rackM1_X ,rackM1_Y ,rackM1_Z ,rackM2_X ,rackM2_Y ,rackM2_Z ,rackM6_X ,rackM6_Y ,rackM6_Z ,rackM3_X ,rackM3_Y ,rackM3_Z ,rackM4_X ,rackM4_Y ,rackM4_Z,rampM3_X,rampM3_Y,rampM3_Z,basketM2_X,basketM2_Y,basketM2_Z,basketM1_X,basketM1_Y,basketM1_Z,rampM1_X,rampM1_Y,rampM1_Z,basketM3_X,basketM3_Y,basketM3_Z,rampM2_X,rampM2_Y,rampM2_Z
273.8206482,1522.141602,22.91171646,60.14569473,1522.609741,15.76220131,6.841751575,1255.942627,25.97632408,657.5668945,-573.456665,468.2297668,669.0808716,322.8020325,101.1949692,1210.345093,320.7398987,103.2106781,-35.55656052,950.2132568,27.57731438,-53.71356583,502.9596558,31.79894829,-105.417038,881.5072632,28.52284431,-107.3178253,775.1502686,28.54706192,-106.3162613,662.3711548,29.92098236,-106.9130707,553.1907959,31.20540619
273.8248291,1522.066162,22.84773254,60.14758682,1522.533203,15.73032951,6.842380524,1255.942627,25.9756012,657.5655518,-573.4573975,468.23172,669.0349731,322.6322021,101.4396362,1210.338623,320.7522278,103.1978302,-35.54807281,950.2243652,27.56907654,-53.68112946,503.0258179,31.69119263,-105.4286041,881.4882813,28.55233765,-107.3238449,775.1170654,28.5554924,-106.4002838,662.286499,30.0790329,-106.9023666,553.1746826,31.1877861
273.8476257,1521.902344,22.82048035,60.19016266,1522.481445,15.77125072,6.848320007,1255.910767,25.99287987,657.565918,-573.4572754,468.2306824,669.0255737,322.6347961,101.4352417,1210.347778,320.7433472,103.2010956,-35.69445038,950.1688232,27.74040031,-53.67317581,502.9960938,31.72413826,-105.4336624,881.4905396,28.54811668,-107.3128586,775.1417236,28.561203,-106.3995667,662.2824097,30.08648872,-106.9013519,553.1900635,31.19803047
274.0906677,1521.837402,22.4051075,60.17670822,1522.504883,15.82942963,6.84469986,1255.930908,25.96809769,657.5540161,-573.4316406,468.2265015,669.2758789,322.637085,101.4353561,1210.350708,320.7436218,103.2012787,-35.45698547,950.0158691,27.66942024,-53.7026825,502.9293823,31.8118782,-105.4284973,881.4899902,28.54327202,-107.3178635,775.147644,28.55368805,-106.286438,662.2906494,29.97276306,-106.9107895,553.1912231,31.19791794
273.971283,1522.04248,22.6188488,60.26107407,1522.279541,15.81026173,6.786467552,1255.916626,26.04482651,657.5519409,-573.4321289,468.2287903,668.7370605,322.5462952,101.5599442,1210.343262,320.747406,103.2073135,-35.69114685,950.368103,27.57382202,-53.7416153,502.9699097,31.79087257,-105.4318771,881.4848022,28.54782104,-107.3180847,775.1288452,28.55231476,-106.3543854,662.2542725,30.08041191,-106.9094772,553.178833,31.1950264
273.8577271,1522.096924,22.84568596,60.18055344,1522.253418,16.1783638,7.018604279,1255.942383,25.78663826,657.5501709,-573.4330444,468.2318115,669.0283203,322.6266174,101.4300308,1210.34082,320.756012,103.1878662,-35.70246506,950.3735352,27.57782173,-53.59975052,503.0279236,31.64505005,-105.425766,881.4882202,28.5383091,-107.3120728,775.147583,28.55060577,-106.3956909,662.2867432,30.08748817,-106.9076386,553.1911621,31.19114304
273.7962341,1522.483154,23.01386642,60.18809509,1522.22876,16.18386841,7.016809464,1255.933838,25.77931976,657.5585938,-573.4660645,468.2122192,669.315979,322.6705017,101.3916397,1210.350708,320.7477112,103.1898422,-35.68172455,950.3592529,27.55642319,-53.56718445,503.157074,31.47346687,-105.4303589,881.4898071,28.54067421,-107.3200836,775.1243286,28.55581474,-106.3908081,662.2805176,30.08786011,-106.9218979,553.1744385,31.20000458
273.8700867,1521.73877,22.71649742,60.20539093,1522.19873,16.14387512,6.838676929,1255.934814,25.96745491,657.5646973,-573.4578857,468.2330933,669.0326538,322.6169739,101.4313507,1210.330933,320.7368774,103.1997757,-35.70319366,950.3621826,27.59922791,-53.61022186,503.026062,31.6570549,-105.4303818,881.4937744,28.54281235,-107.3095322,775.1482544,28.56987381,-106.4060745,662.2836914,30.09417152,-106.9521866,553.1233521,31.30132675
273.8087463,1522.412842,23.01849365,60.16348648,1522.277832,16.18952179,7.012686729,1255.946655,25.78174019,657.5700684,-573.4553833,468.2265015,669.0532837,322.6307373,101.4438477,1210.34082,320.7528687,103.2011337,-35.54416656,950.2200928,27.55607796,-53.61400223,503.0296631,31.65375137,-105.4305573,881.4910278,28.5530777,-107.3199234,775.138916,28.55524445,-106.448204,662.3763428,30.04717827,-106.952507,553.1245728,31.29190826
274.0290527,1522.137085,22.51640701,60.14471054,1522.280396,16.19443512,7.017568111,1255.949219,25.77812195,657.5758667,-573.4562378,468.2341614,669.0336304,322.6370239,101.4356842,1210.344849,320.7543945,103.1958618,-35.68756485,950.352478,27.57616234,-53.69494629,502.9430847,31.8006134,-105.4250488,881.4928589,28.55051613,-107.3151245,775.1435547,28.54132843,-106.3966904,662.28302,30.08791161,-106.9631805,553.1356812,31.29470634
273.7209778,1522.288086,23.10841751,60.19106293,1522.227417,16.16771317,7.021346092,1255.946655,25.78052521,657.5825806,-573.4532471,468.2248535,669.2648926,322.6233521,101.4314728,1210.346069,320.7494812,103.2110062,-35.69665146,950.2138672,27.7039032,-53.70280075,502.9615479,31.80296516,-105.436348,881.506897,28.53261185,-107.3141022,775.1461792,28.56928253,-106.4426346,662.3768311,30.04035378,-106.9069061,553.1740723,31.20357895
273.865448,1522.122437,22.80138206,60.22221375,1522.1427,16.13074112,7.026017189,1255.941772,25.76776695,657.5652466,-573.4574585,468.2329102,669.0354614,322.6196899,101.4314804,1210.334595,320.7621155,103.2187653,-35.69444275,950.1870728,27.73456383,-53.56444931,503.1520996,31.47370911,-105.4408493,881.5061646,28.55120468,-107.3127975,775.1430664,28.54823494,-106.3853531,662.2817993,30.07848358,-106.903923,553.1811523,31.19119072
273.9060364,1521.924927,22.6729126,60.17988205,1522.246948,16.12426758,6.834764957,1255.945923,25.98656273,657.5651855,-573.4575195,468.2326355,669.1283569,322.8130493,101.1826782,1210.340698,320.7528992,103.2011185,-35.67952728,950.1612549,27.74100685,-53.61859512,503.0345154,31.6453476,-105.4370422,881.5008545,28.53649139,-107.3176422,775.1376953,28.55279922,-106.3597412,662.258667,30.06734085,-106.9200058,553.1895142,31.21012115
273.825592,1521.940918,22.88325119,60.19580841,1522.284546,16.1078186,6.852153301,1255.89624,25.97973251,657.5654907,-573.4575195,468.2314148,669.0505371,322.6391602,101.4376068,1210.351196,320.7465515,103.2016907,-35.68341064,950.2162476,27.7176342,-53.72735214,502.9925537,31.75483894,-105.4410706,881.5097046,28.54095459,-107.3219376,775.1292114,28.54683685,-106.3882065,662.2879639,30.07554436,-106.9574203,553.1312866,31.28470039
273.9186401,1521.944702,22.66771889,60.20552063,1522.193359,16.15843201,6.829446316,1255.927979,26.00255203,657.564209,-573.4581299,468.2337036,669.0465088,322.656311,101.3835602,1210.354614,320.7379761,103.2205658,-35.68249512,950.3621826,27.55662155,-53.62327576,503.0722351,31.61533546,-105.4282837,881.4962769,28.53986168,-107.3302994,775.1452637,28.55192757,-106.4047089,662.2749634,30.0979557,-106.8983536,553.1791382,31.1995163
273.7214355,1522.050781,23.07095718,60.21865845,1522.162476,16.12884331,7.016376019,1255.935913,25.77475548,657.5595093,-573.4653931,468.2112732,669.0446167,322.795166,101.217392,1210.345703,320.7483215,103.2043991,-35.6803627,950.3265991,27.57948685,-53.55540848,503.1508789,31.48322105,-105.4271088,881.4963989,28.54824638,-107.319458,775.1383667,28.54923439,-106.3933258,662.2913208,30.06811523,-106.9026031,553.1817017,31.19322014
273.883728,1521.784302,22.69680977,60.00865555,1522.06189,17.03854561,6.858362675,1255.94812,25.96063423,657.5548706,-573.4258423,468.2541809,669.2212524,322.8085938,101.1590271,1210.318604,320.7504883,103.1827927,-35.68732452,950.3479004,27.56333733,-53.60900497,503.0307922,31.64813805,-105.4284897,881.4955444,28.53173256,-107.3197174,775.1342163,28.55398178,-106.3953781,662.282959,30.08660126,-106.965271,553.1385498,31.29974556
273.7441711,1522.442627,23.08376694,60.19578934,1522.179199,16.16630554,6.810587406,1255.902222,26.02571869,657.576355,-573.4559326,468.2335205,668.7941284,322.5450134,101.5646896,1210.342163,320.7545471,103.1926498,-35.68989944,950.3358765,27.58364487,-53.61864471,503.0259705,31.63891411,-105.4259796,881.4899292,28.5438633,-107.3186569,775.1240845,28.56163788,-106.3877716,662.2769775,30.08817673,-106.9098587,553.1841431,31.20861435
273.8539429,1522.231934,22.88894272,60.15436554,1521.695435,17.04797363,6.834206581,1255.937012,25.98936462,657.5668335,-573.4567871,468.2294617,669.1134033,322.572937,101.5253525,1210.340942,320.747345,103.211586,-35.7009697,950.1990356,27.7306366,-53.71535873,502.9780579,31.79870605,-105.4204407,881.5058594,28.52554512,-107.3245316,775.1298828,28.55421257,-106.4100418,662.286499,30.09245682,-106.9467545,553.1275024,31.30043793
273.7405396,1522.273438,23.06159019,60.18655777,1522.185791,16.14221382,6.834183216,1255.937378,25.97146416,657.5534058,-573.4266357,468.2561951,669.0362549,322.6311646,101.4446945,1210.345825,320.7547913,103.1902924,-35.70737839,950.3380127,27.59239197,-53.56027985,503.144165,31.48460388,-105.4284592,881.4863892,28.53659439,-107.3188171,775.130127,28.55633926,-106.4511337,662.3710327,30.06106377,-106.8973236,553.1816406,31.19623184
274.0569153,1522.090454,22.50601387,60.10774231,1521.807373,17.08636093,7.017230511,1255.939819,25.76883125,657.5709839,-573.4550781,468.2239075,669.043396,322.6388855,101.4404221,1210.346313,320.7483826,103.2127609,-35.68732834,950.173645,27.75761032,-53.71185684,502.9459229,31.81099701,-105.430191,881.5098267,28.52704239,-107.3078384,775.1313477,28.53679657,-106.3995972,662.2720947,30.10531616,-106.9050598,553.1792603,31.2098484
273.9338074,1521.684692,22.60594368,60.19255829,1522.245972,16.17366791,7.015733719,1255.942749,25.76407242,657.5643311,-573.4580078,468.2338867,669.0521851,322.6366882,101.423645,1210.341919,320.7522888,103.1932526,-35.71663284,950.2178345,27.73012924,-53.7111702,502.9621277,31.79622078,-105.345871,881.6256104,28.33604431,-107.3123932,775.1376953,28.54513741,-106.3860779,662.2699585,30.08679771,-106.9540787,553.1182861,31.3126049
273.7082825,1522.053467,23.08152962,60.1667366,1522.253418,16.19231796,6.874457836,1255.944336,25.93205643,657.5644531,-573.4580078,468.2332764,669.0429077,322.6206055,101.4316635,1210.343872,320.7514954,103.2014923,-35.70255661,950.361084,27.57593536,-53.66422653,503.0054932,31.71631813,-105.4384079,881.5255127,28.52633476,-107.3100586,775.1511841,28.56163025,-106.3996887,662.2817383,30.0871315,-106.9085388,553.1797485,31.19403648
274.010498,1522.070679,22.53882217,60.15153503,1522.303711,16.20872879,7.020301342,1255.939209,25.76784897,657.565918,-573.4572754,468.2306824,669.0412598,322.6297607,101.4429169,1210.335571,320.7521362,103.2036362,-35.68914795,950.1550293,27.74895668,-53.56522751,503.1283569,31.48705292,-105.4237213,881.5110474,28.5358181,-107.3175049,775.1365356,28.54990768,-106.3976974,662.2790527,30.08144569,-106.9066696,553.1889648,31.19526291
273.903717,1521.700317,22.63399887,60.30916214,1521.693604,16.60040855,6.827279568,1255.918945,26.01340866,657.5638428,-573.458374,468.2344666,669.2686157,322.8258057,101.1650543,1210.345703,320.7460327,103.2041016,-35.68096924,950.3599243,27.55986023,-53.63290024,503.0643921,31.61447144,-105.4277191,881.5039063,28.52518654,-107.3260727,775.1374512,28.55234909,-106.4104691,662.2668457,30.09607697,-106.9058075,553.178833,31.19132042
273.8083191,1521.946777,22.87114525,60.18666458,1522.233154,16.1800499,7.017665386,1255.934937,25.77404785,657.5690918,-573.4559937,468.2276001,669.086792,322.7930908,101.1904678,1210.345093,320.7506409,103.2006302,-35.69038391,950.185791,27.73542404,-53.70783615,502.9779358,31.77168465,-105.4338303,881.5056152,28.54157448,-107.3187408,775.1387329,28.54787827,-106.2439499,662.3129883,29.91290092,-106.9100037,553.1849365,31.1939106
273.9184875,1521.932007,22.64750671,60.16769409,1522.255005,16.17808723,7.027681828,1255.948364,25.77960968,657.5686035,-573.4562988,468.2282104,669.0320435,322.631958,101.4355011,1210.348267,320.7504272,103.1952286,-35.54211044,950.2104492,27.56694031,-53.71564102,502.9662781,31.79286194,-105.4394989,881.4991455,28.52988625,-107.3186264,775.1417236,28.56441307,-106.3939056,662.2679443,30.0941906,-106.9001312,553.1737061,31.18907738
273.7315369,1522.288818,23.08387756,60.18162155,1522.247681,16.17806435,6.829548836,1255.928345,26.00552559,657.5651855,-573.4575195,468.2326355,669.0187988,322.6159973,101.4417572,1210.344238,320.7467346,103.1980743,-35.69059372,950.3549194,27.58162498,-53.68678665,503.0609131,31.67394829,-105.4250641,881.5131226,28.52745438,-107.3161926,775.133667,28.54530907,-106.3646698,662.256897,30.07612228,-106.9120255,553.1760864,31.18940926
274.0751038,1521.864868,22.39754486,60.20445633,1522.17688,16.14690781,7.019079685,1255.948486,25.77792549,657.5703735,-573.4553223,468.2252502,669.017334,322.6201477,101.4330292,1210.344604,320.7558594,103.1825638,-35.46958542,950.0361328,27.66925812,-53.58272171,503.1441345,31.50358772,-105.4392776,881.505127,28.5398674,-107.3264542,775.1412964,28.55523109,-106.2442322,662.2982178,29.92512131,-106.9690781,553.1343994,31.29168701
273.8424377,1522.02124,22.842659,60.16507721,1522.28125,16.19070053,7.016561508,1255.93335,25.74951172,657.5690308,-573.4561157,468.2272644,669.0241089,322.6474609,101.4375992,1210.344971,320.7585449,103.1891632,-35.68912888,950.3878174,27.54713631,-53.6293602,503.0791931,31.59133148,-105.433136,881.4949951,28.5422039,-107.3233032,775.126709,28.56084061,-106.2557907,662.3258057,29.91176224,-106.8977127,553.1811523,31.19885635
273.9291382,1521.681885,22.61811066,60.23244476,1522.134277,16.12556458,7.018321991,1255.932007,25.75102234,657.565918,-573.4572144,468.230835,669.1595459,322.821991,101.1697998,1210.343262,320.7514038,103.1928101,-35.67071533,950.1704712,27.72628212,-53.60775375,503.0308533,31.64336395,-105.4298782,881.5023804,28.53344727,-107.3161087,775.12323,28.5469017,-106.4415817,662.2521973,30.15723991,-106.9013214,553.1914673,31.1942997
273.8098755,1521.963867,22.8681469,60.1716423,1522.264771,16.18445015,7.024319172,1255.945313,25.78189468,657.5754395,-573.4616699,468.2060852,669.1221313,322.8298645,101.1792374,1210.340454,320.7543335,103.1912994,-35.47164917,950.0020752,27.68491364,-53.73062515,502.9359436,31.80766296,-105.4255676,881.5111084,28.54051018,-107.3149338,775.1193237,28.54944992,-106.3762665,662.2710571,30.07530594,-106.9737625,553.119812,31.2995472
273.7588501,1522.283691,23.06465721,60.17602539,1522.257202,16.19452286,7.017332077,1255.93335,25.77619553,657.5668945,-573.423645,468.2540894,669.048645,322.6303711,101.4274292,1210.351196,320.7425842,103.2043228,-35.52497864,950.208252,27.5381031,-53.72264862,502.9700012,31.77674866,-105.4178848,881.5053711,28.54941368,-107.310318,775.1339111,28.55405426,-106.3623734,662.2581177,30.07152557,-106.8941956,553.1761475,31.19867325
273.7091675,1522.061279,23.07747459,60.17910004,1522.238892,16.18818092,6.845779896,1255.968506,25.95832253,657.564209,-573.4581909,468.233551,669.3452759,322.7139282,101.3296661,1210.360474,320.7423096,103.2029266,-35.69602966,950.1603394,27.74336243,-53.6186142,503.0870972,31.59235191,-105.4281158,881.5001221,28.53256226,-107.3167648,775.1275635,28.55326843,-106.4406891,662.1677856,30.2382431,-106.9133987,553.1773682,31.20147514
273.9121094,1521.693115,22.62760735,60.18258667,1522.255737,16.17931938,7.013317585,1255.946411,25.78164291,657.5638428,-573.458313,468.2346191,669.2496948,322.631958,101.4482346,1210.352783,320.7399597,103.2166595,-35.6714325,950.1716309,27.73075294,-53.6132164,503.029541,31.62946892,-105.4254761,881.4922485,28.53826523,-107.3206406,775.1363525,28.53731537,-106.2651825,662.3313599,29.91532707,-106.9014893,553.1707764,31.20226097
273.8448181,1522.059326,22.84981346,0,0,0,7.012851715,1255.938721,25.76927567,657.5690308,-573.4507446,468.2565002,669.1096802,322.8015137,101.1773682,1210.342407,320.7528687,103.2220383,-35.68917847,950.3466187,27.56820869,-53.6199646,503.0218506,31.653265,-105.4294586,881.5045776,28.53564453,-107.3184586,775.1340332,28.54831886,-106.3676834,662.2558594,30.07222939,-106.9679031,553.121521,31.30052948
274.072937,1521.890991,22.39416695,60.17816925,1522.250977,16.19662094,7.012942791,1255.938721,25.7692337,657.5634155,-573.4584961,468.2353516,669.0386963,322.631134,101.4452972,1210.343506,320.7565918,103.2117691,-35.48373795,950.0162354,27.67762756,-53.61532593,503.072937,31.60633087,-105.4258194,881.4996948,28.53102493,-107.3046875,775.151123,28.55481529,-106.4382172,662.1851196,30.21508408,-106.9045868,553.1813965,31.20125961
274.0840149,1521.860718,22.38854408,60.16560364,1522.391602,15.83106899,7.017896175,1255.941162,25.76538277,657.5629883,-573.4587402,468.2361145,668.7318726,322.5424805,101.5658646,1210.333984,320.7636414,103.2022629,-35.69749832,950.3817139,27.56435394,-53.71008682,502.9501343,31.80492401,-105.4343491,881.4888916,28.5483532,-107.3175964,775.1311035,28.55205917,-106.3970261,662.2833862,30.07789993,-106.8987045,553.1801758,31.19693565
273.85849,1521.863892,22.78742409,60.15575409,1522.402466,15.87065029,7.020040035,1255.941406,25.78745461,657.5627441,-573.430603,468.2307129,669.0359497,322.6226196,101.4445496,1210.325684,320.7634277,103.2118835,-35.70075989,950.2238159,27.70848656,-53.67127228,502.9887085,31.7316761,-105.4333115,881.4943848,28.5433445,-107.3217392,775.1315918,28.55500221,-106.3901596,662.2803345,30.07826805,-106.8965988,553.1860962,31.19317627
273.9161682,1521.690674,22.62007523,60.17781067,1522.349121,15.91443825,6.852190018,1255.938354,25.95157623,657.569397,-573.4506226,468.2555542,669.0318604,322.6267395,101.4554443,1210.343628,320.7520142,103.1928406,-35.67430496,950.1854248,27.71444893,-53.71297836,502.9610596,31.78714371,-105.4391785,881.5001221,28.5487957,-107.3183441,775.1424561,28.54526901,-106.4021606,662.2735596,30.09949875,-106.911644,553.1774902,31.20685768
273.7934265,1522.422241,23.05406952,60.11584473,1522.419556,15.95831013,6.841268539,1255.927612,25.95645332,657.5672607,-573.4570313,468.2302551,669.0354614,322.6246338,101.4305191,1210.357788,320.7418518,103.2055206,-35.67965698,950.178772,27.72448349,-53.63331223,503.0627136,31.61190605,-105.4257355,881.5018311,28.53113937,-107.3219757,775.1409302,28.55089951,-106.4885254,662.3039551,30.14559364,-106.9031219,553.170166,31.19876862
273.8486938,1522.060181,22.8302536,60.18387604,1522.345215,15.87460899,7.018988609,1255.942261,25.78656769,657.5686035,-573.4562988,468.2282104,668.7192993,322.5299377,101.5891418,1210.333496,320.765625,103.2081985,-35.70775223,950.3536377,27.59702301,-53.63686371,502.9951782,31.69697952,-105.4305496,881.5018921,28.53433037,-107.316925,775.128479,28.54358101,-106.3562927,662.2504272,30.07901573,-106.901268,553.1914063,31.19428062
273.8954773,1522.009033,22.72084045,60.183815,1522.41333,15.8368454,7.016024113,1255.942505,25.76624298,657.5652466,-573.4574585,468.2329102,669.3629761,322.7288208,101.3093338,1210.331665,320.7677612,103.2034988,-35.54508209,950.2109375,27.56736755,-53.62012482,503.0595093,31.60451508,-105.4353256,881.4749756,28.55063438,-107.3230743,775.1364746,28.55912209,-106.3945541,662.2808228,30.08498383,-106.8925858,553.1762085,31.18805695
274.0291443,1522.156128,22.49700165,60.19528961,1522.39624,15.81582069,7.019038677,1255.939575,25.76343918,657.5655518,-573.4573975,468.23172,668.7595825,322.5607605,101.5414658,1210.35083,320.7474365,103.1977615,-35.71641159,950.2324829,27.73744392,-53.69556427,502.9268799,31.79979897,-105.4343185,881.4983521,28.54221153,-107.3169174,775.1273804,28.54643631,-106.4001541,662.2756958,30.09010696,-106.9746704,553.1235962,31.29426003
274.0667725,1521.375122,22.29720116,60.1792717,1522.42334,15.82311153,6.841488361,1255.928589,25.97380257,657.5487671,-573.4338379,468.2337036,669.0261841,322.6281433,101.4182434,1210.32666,320.7395935,103.1971054,-35.68370438,950.1818848,27.72895813,-53.68537521,502.9422913,31.78959656,-105.4394531,881.496521,28.54632378,-107.315506,775.1408081,28.55357933,-106.3960953,662.2915649,30.06960487,-106.9553452,553.1511841,31.27129364
273.8794556,1521.769653,22.72341347,60.15901566,1522.373657,16.0839386,7.020449162,1255.938721,25.76448441,657.5654297,-573.4576416,468.2311401,669.0609131,322.6324463,101.437973,1210.3302,320.7702332,103.2037964,-35.70300293,950.3626709,27.58621407,-53.71253586,502.9582214,31.79350472,-105.4264603,881.4934082,28.53951263,-107.3016129,775.1491089,28.54776192,-106.3510361,662.263855,30.06795311,-106.9106979,553.1682739,31.19413948
273.7667542,1522.455078,23.0638752,60.16782379,1522.420654,15.95209026,7.013912201,1255.937744,25.77231789,657.565979,-573.4571533,468.2309875,669.0407715,322.6760559,101.3947983,1210.335571,320.7612,103.186554,-35.69097137,950.1609497,27.74559975,-53.5638237,503.151947,31.47019386,-105.429512,881.489502,28.54471779,-107.315712,775.1361694,28.56727982,-106.2600708,662.3318481,29.91357613,-106.9095535,553.1901855,31.19792366
273.8973694,1522.00354,22.72143936,60.2316246,1522.391479,15.74950123,7.025550842,1255.944092,25.7845726,657.5606689,-573.4649658,468.2086182,669.3340454,322.7109375,101.3248596,1210.351929,320.7501221,103.20327,-35.68639755,950.2988281,27.61814499,-53.72039032,502.9396362,31.80975151,-105.4282379,881.5006104,28.55148506,-107.3225098,775.1436157,28.55247688,-106.3958282,662.2814941,30.07738686,-106.9587708,553.1229248,31.30304909
273.8739014,1522.040283,22.80122375,60.21766281,1522.419922,15.84858608,7.013734818,1255.933716,25.77763939,657.5663452,-573.4570923,468.22995,669.0244751,322.6179199,101.4439621,1210.338135,320.7603149,103.2147827,-35.69036865,950.1606445,27.75498581,-53.62542343,503.0777283,31.60499382,-105.4386292,881.494751,28.55143929,-107.3227158,775.1340942,28.54517365,-106.4019699,662.2739258,30.09967613,-106.9586182,553.1205444,31.31111526
273.900177,1521.713745,22.6355114,60.21105957,1522.261353,16.06627274,7.013114929,1255.938477,25.76905823,657.5487061,-573.4338989,468.2335815,669.0206299,322.6281738,101.4498672,1210.347168,320.7498474,103.2005768,-35.53447723,950.2056885,27.56188202,-53.57292557,503.1564941,31.46576309,-105.4333801,881.5012207,28.53788185,-107.3152313,775.1257324,28.54148102,-106.4029999,662.2709961,30.08888245,-106.9554825,553.1121216,31.31159973
273.8606567,1522.088379,22.8508873,60.2139473,1522.407471,15.79499912,7.015386105,1255.936401,25.76708794,657.5699463,-573.4555664,468.2260132,669.3539429,322.7124023,101.3028793,1210.345703,320.746582,103.2035446,-35.70806122,950.3654785,27.57119942,-53.6090889,503.0321655,31.64135742,-105.4362335,881.4962158,28.54554176,-107.321991,775.1226807,28.54809761,-106.367569,662.2584229,30.0813694,-106.9015274,553.1807861,31.2008419
273.919281,1521.779907,22.65470886,60.20707703,1522.342163,15.8962965,7.019630432,1255.946777,25.77990913,657.559082,-573.4655762,468.2120972,669.0560303,322.6342773,101.4453201,1210.317505,320.7556458,103.2054672,-35.69999695,950.1845093,27.74544907,-53.61929321,503.0281067,31.64439392,-105.4331436,881.5059204,28.55009079,-107.3166428,775.147583,28.5533371,-106.4333038,662.1636963,30.23910522,-106.9695969,553.1179199,31.2980938
273.8192749,1521.982056,22.86600494,60.18210602,1522.542236,15.72260571,7.019742012,1255.94812,25.77785492,657.5648804,-573.4578857,468.2323914,669.2260132,322.6120605,101.4742889,1210.344604,320.7509766,103.1917572,-35.69011688,950.3612671,27.56624794,-53.58878708,502.9339294,31.73096466,-105.4281616,881.4932861,28.5451107,-107.3180466,775.1362305,28.55808067,-106.3894272,662.2701416,30.09908867,-106.8972168,553.1815186,31.19734383
273.9350891,1521.977295,22.67304611,60.18076324,1522.353027,16.0508976,7.019607067,1255.941895,25.78646851,657.5631714,-573.4586182,468.2359619,669.0365601,322.6240845,101.4522934,1210.330444,320.7693176,103.2052383,-35.69317627,950.3413696,27.58300018,-53.56993103,503.151886,31.48730659,-105.4334869,881.4909668,28.54992676,-107.3082962,775.1414185,28.53806496,-106.3878632,662.2930298,30.06258965,-106.9724808,553.1320801,31.3056488
273.9040527,1522.027344,22.69488716,60.11069489,1522.574951,15.8806982,7.031154633,1255.932617,25.76072311,657.5675659,-573.4569092,468.2297058,669.0753174,322.8012695,101.2004623,1210.347778,320.7459412,103.1943359,-35.47085953,950.0360718,27.64631081,-53.61999512,503.0675354,31.62122536,-105.4369736,881.4891357,28.55305672,-107.3207779,775.145752,28.55058479,-106.3636932,662.2617188,30.07301712,-106.9010162,553.1841431,31.19147301
273.7214966,1522.1073,23.07457542,60.19364929,1522.219116,16.17133522,7.019344807,1255.948364,25.77790833,657.5757446,-573.4476318,468.2477112,668.7964478,322.5436707,101.5667419,1210.344116,320.7534485,103.2114258,-35.68214798,950.3594971,27.57806778,-53.61148834,503.0316467,31.6509819,-105.4352798,881.492981,28.54890251,-107.3143997,775.1369019,28.56002045,-106.3591614,662.2667847,30.06635475,-106.9113998,553.1867065,31.19588661
273.837738,1521.948364,22.83867264,60.17829132,1522.25708,16.17834663,7.021927357,1255.93811,25.7922821,657.5625,-573.4590454,468.2366028,669.0447388,322.6459045,101.4296341,1210.330566,320.7373657,103.2088013,-35.49328613,950.0454102,27.68458939,-53.72243118,502.9649658,31.79875374,-105.4339676,881.4938965,28.5507946,-107.3215942,775.1299438,28.53859138,-106.2535553,662.2849731,29.95257378,-106.8980942,553.1762085,31.20963478
273.9200134,1522.012085,22.67995644,60.16910934,1522.246338,16.17143822,7.017668724,1255.93457,25.7695694,657.5629272,-573.4588623,468.2358398,669.0369263,322.6303711,101.4295883,1210.338623,320.7601013,103.2208557,-35.68870926,950.2068481,27.71455193,-53.61724472,503.0816956,31.58492851,-105.4213409,881.5062866,28.5404129,-107.313179,775.1292725,28.53695869,-106.3959732,662.2780762,30.08740044,-106.9114456,553.196106,31.20240402
273.8208008,1521.925049,22.83267403,60.15732956,1522.301025,16.23404884,7.017295361,1255.950073,25.77526855,657.5655518,-573.4573975,468.23172,668.7116699,322.5166931,101.5807571,1210.338623,320.7280884,103.20047,-35.45878983,950.0215454,27.66283798,-53.61841965,503.0302429,31.64980125,-105.4339981,881.4937744,28.55292702,-107.316925,775.1270752,28.54417992,-106.4820938,662.3085327,30.1398201,-106.9702377,553.1473389,31.28388786
273.9056396,1521.723633,22.67397499,59.97835541,1522.361328,16.74992752,6.842926979,1255.916016,25.96305847,657.5706787,-573.4498901,468.253418,669.1515503,322.8210754,101.1756973,1210.336426,320.7637024,103.1978378,-35.69276047,950.3366089,27.58472443,-53.70105743,502.9320679,31.79577827,-105.4422836,881.4927979,28.55745506,-107.3279419,775.1486206,28.55069351,-106.4837723,662.3265381,30.12796974,-106.9161911,553.1923828,31.20601654
273.7183533,1522.106934,23.07737732,60.18432999,1522.207153,16.18450737,7.016057014,1255.936157,25.77490616,657.5655518,-573.4574585,468.2315674,669.0274048,322.6221313,101.4559631,1210.3573,320.7406921,103.2270355,-35.69567871,950.3701172,27.57383537,-53.62786865,503.0632324,31.59920692,-105.4143524,881.5037231,28.54991722,-107.3147049,775.1375122,28.55501747,-106.3931503,662.2833862,30.08132362,-106.9040833,553.1855469,31.20132446
273.7710876,1522.442261,23.06848335,60.21014404,1522.213867,16.16991425,6.84331274,1255.89978,25.95175934,657.5638428,-573.458374,468.2344666,668.7133179,322.5345459,101.5542145,1210.332886,320.7598877,103.2113342,-35.67217636,950.1672974,27.73617935,-53.61604691,503.0250549,31.64577293,-105.4257965,881.4951172,28.54431915,-107.3303604,775.1451416,28.55564117,-106.3898392,662.2824097,30.07546997,-106.913887,553.1893921,31.20143509
