rackM5_X ,rackM5_Y ,rackM5_Z ,rackM1_X ,rackM1_Y ,rackM1_Z ,rackM2_X ,rackM2_Y ,rackM2_Z ,rackM6_X ,rackM6_Y ,rackM6_Z ,rackM3_X ,rackM3_Y ,rackM3_Z ,rackM4_X ,rackM4_Y ,rackM4_Z,rampM3_X,rampM3_Y,rampM3_Z,basketM2_X,basketM2_Y,basketM2_Z,basketM1_X,basketM1_Y,basketM1_Z,rampM1_X,rampM1_Y,rampM1_Z,basketM3_X,basketM3_Y,basketM3_Z,rampM2_X,rampM2_Y,rampM2_Z
280.0440063,1528.520996,22.54278374,63.26351547,1527.78833,14.42161655,13.60629272,1261.420654,24.83244705,-30.98031616,957.5159912,26.68330383,-47.04633331,509.9192505,31.06259155,-100.0198517,888.552002,27.67022705,-101.9542847,781.7659302,27.79891777,-99.7017746,670.4360962,29.39240265,-101.3767014,559.6065674,29.81575775,666.4586182,-562.7719116,463.4214172,673.8235474,333.9413452,99.44287109,1216.576172,335.5916138,102.1392136
280.0289612,1528.535034,22.56214142,63.73270416,1526.519531,14.31015205,13.57385826,1261.425415,24.88271713,-30.84071922,957.3640137,26.70825005,-46.96748352,510.0398865,30.88751984,-100.0222855,888.5521851,27.67180443,-101.9614868,781.7826538,27.82316017,-99.69360352,670.3878784,29.42723084,-101.3508759,559.6060181,29.79497528,666.4733276,-562.7633667,463.4445801,673.8021851,333.927002,99.46829987,1216.591797,335.5682983,102.1218033
279.9957886,1528.377441,22.57849884,63.73144913,1526.599731,14.17221165,13.43138409,1261.291382,24.98772049,-30.74984169,957.4387817,26.5392437,-46.98418427,510.0278625,30.90524483,-100.022934,888.5650024,27.66555595,-101.9599304,781.7750854,27.81265831,-99.73261261,670.4610596,29.39752579,-101.3318939,559.5462646,29.85100555,666.4725342,-562.7606201,463.4326477,673.7867432,333.9332886,99.4370575,1216.570923,335.5939941,102.137886
280.0617065,1529.07312,22.65813446,0,0,0,13.45475864,1261.360474,25.00733566,-30.74077797,957.2045288,26.76291847,-47.10726166,509.8789978,31.16098976,-100.0342407,888.5637207,27.67578888,-101.9606934,781.7732544,27.81337547,-99.69963074,670.4078369,29.42395782,-101.5616302,559.4443359,30.15326309,666.4436035,-562.7476196,463.4212341,674.0726929,333.9394226,99.44461823,1216.57251,335.5922546,102.1318741
280.0220642,1528.289795,22.51716232,63.70924759,1526.416992,14.52183437,13.59950542,1261.413818,24.84123802,-30.90203285,957.3188477,26.80326653,-47.0475502,509.9219971,31.06916809,-100.0397034,888.5777588,27.65642738,-101.9559631,781.7944336,27.8193779,-99.63248444,670.3498535,29.42074776,-101.3667526,559.5991211,29.79827309,666.4822388,-562.763855,463.4062805,674.0135498,334.1473694,99.12860107,1216.582764,335.5807495,102.1205139
280.1650391,1528.788208,22.38751793,63.05408859,1528.191895,14.21428394,13.59519863,1261.423828,24.87220192,-30.98549652,957.5144043,26.69305801,-46.96956635,509.9049377,31.0296402,-100.0084229,888.5477905,27.66117096,-101.949585,781.7858276,27.81147766,-99.6897583,670.5244141,29.30434227,-101.3750229,559.5788574,29.80125999,666.4633789,-562.7641602,463.4434509,673.8236694,333.9549561,99.4515686,1216.59314,335.5726013,102.1246948
280.0327148,1528.55249,22.56455421,63.92623901,1526.546387,14.0130167,13.6394701,1261.422974,24.81561852,-30.98548317,957.4610596,26.75071716,-47.16210175,509.8609619,31.22004128,-100.03582,888.5775757,27.67373657,-101.9571075,781.7920532,27.82678032,-99.72845459,670.4645996,29.39242363,-101.361412,559.6062622,29.80273819,666.4659424,-562.7683716,463.4118958,673.8167725,333.9302979,99.45043945,1216.583008,335.5869446,102.1370087
280.0383606,1528.265747,22.50691414,63.21232605,1527.963257,14.12887573,13.43007565,1261.296265,24.99425697,-30.99699211,957.5265503,26.68795776,-47.15272903,509.8724365,31.21575546,-100.0249863,888.5952148,27.66758728,-101.9618454,781.7957764,27.80648422,-99.728302,670.4406128,29.41189957,-101.3519135,559.5879517,29.80584717,666.4646606,-562.7634888,463.4421082,673.7978516,333.9481201,99.46798706,1216.584595,335.584137,102.1457672
280.0057983,1528.696289,22.62414932,63.17136002,1528.002075,14.24234295,13.63364315,1261.401978,24.82301331,-30.85300827,957.5745239,26.49471664,-46.96550751,510.0317688,30.89239502,-100.0172424,888.5547485,27.66635323,-101.9564438,781.7808228,27.82265282,-99.72663116,670.4561157,29.40060806,-101.5566864,559.4404297,30.16068077,666.4799194,-562.7935791,463.4135132,673.8027344,333.9359741,99.43061829,1216.600952,335.565155,102.1248703
280.1655579,1528.794434,22.36595535,0,0,0,13.44631767,1261.265747,24.98137665,-30.98340988,957.5321655,26.65663338,-46.96063232,510.0259094,30.90019989,-100.0262527,888.5525513,27.66483498,-101.959938,781.7794189,27.81416702,-99.70368195,670.5118408,29.31024551,-101.5559006,559.440918,30.16261864,666.4702148,-562.7624512,463.4353943,673.7642212,333.927887,99.4573822,1216.566284,335.5983276,102.1202698
279.89151,1528.616333,22.81781197,63.85128784,1526.302246,14.47778034,13.43494892,1261.269287,24.97822189,-30.9711647,957.5390015,26.66046143,-46.95970535,510.0140686,30.91066551,-100.0460358,888.5623779,27.66643906,-101.9546814,781.7662964,27.82117081,-99.71550751,670.4508057,29.39814186,-101.480896,559.5531006,29.96528244,666.4841309,-562.7597656,463.4326172,673.7915039,333.9486389,99.45353699,1216.580566,335.5863647,102.1464005
280.0125427,1528.561279,22.57486916,63.91288376,1526.471069,14.30715752,13.63544559,1261.401245,24.79718208,-30.73579407,957.4874878,26.47654724,-47.15185165,509.8699036,31.19982529,-100.0031586,888.562439,27.66286278,-101.9570618,781.7803345,27.8216629,-99.72467804,670.4250488,29.43431282,-101.3585587,559.6060791,29.82042885,666.4612427,-562.7706909,463.4187317,673.7884521,333.9356384,99.44763947,1216.598389,335.5665894,102.131012
279.9802551,1528.373535,22.59029007,63.19395828,1527.900635,14.19274521,13.33356667,1261.26062,25.09399986,-31.0060215,957.5198364,26.69001198,-47.0421524,509.9257813,31.06318855,-100.0185471,888.5640869,27.66987228,-101.9592972,781.7884521,27.81328201,-99.63619995,670.3497314,29.41250038,-101.3683777,559.6176147,29.79655838,666.4599609,-562.770813,463.4147339,673.7953491,333.9281921,99.4655304,1216.576904,335.5907593,102.1329193
280.1583252,1528.78833,22.38675499,63.18902206,1527.983032,14.1631012,13.59886074,1261.407715,24.84251404,-30.96656227,957.5341797,26.63453293,-47.04569244,509.9273987,31.06311798,-100.0260696,888.5891113,27.66967011,-101.9542236,781.7923584,27.82327271,-99.68297577,670.5452271,29.29283333,-101.5543594,559.4487305,30.14949226,666.4747314,-562.7675171,463.4158325,673.7659912,333.9233398,99.47356415,1216.566406,335.6036682,102.1348572
280.1621399,1528.80127,22.39237976,63.81602478,1526.417847,14.63894653,13.60365009,1261.393677,24.83684731,-30.96919441,957.5316162,26.65661049,-46.9962883,510.0620728,30.88726807,-100.0223389,888.543457,27.67089272,-101.9597702,781.7907104,27.81087494,-99.66841125,670.3572388,29.4254837,-101.5484772,559.4487305,30.15452576,666.4586182,-562.7719116,463.4214172,673.7891846,333.9278259,99.46396637,1216.595703,335.5745544,102.1225281
280.033783,1528.526123,22.54990768,62.85512924,1528.060059,15.21265507,13.61526775,1261.408325,24.83631706,-31.00197601,957.5188599,26.68098259,-47.03803253,509.9293518,31.06108284,-100.0419998,888.5847168,27.6590538,-101.9627838,781.7813721,27.81665611,-99.71316528,670.4223633,29.41537666,-101.3822403,559.6228638,29.79515839,666.4584351,-562.7716675,463.4213257,674.03302,334.163147,99.15297699,1216.59668,335.5725708,102.127182
280.0395508,1528.528564,22.5347805,63.82802963,1526.2771,14.67038918,13.63729763,1261.408569,24.80917168,-30.98415375,957.5380859,26.66766739,-47.04196167,509.9248962,31.05773544,-100.016098,888.5859375,27.64320946,-101.9482269,781.7797852,27.80484581,-99.68157959,670.536499,29.27742004,-101.3920593,559.6442871,29.80204773,666.4594727,-562.770752,463.4199219,673.7946777,333.9364014,99.45796204,1216.602905,335.5665894,102.1236649
279.9764099,1528.700684,22.67861938,63.20382309,1527.91272,14.33416653,13.34693527,1261.25647,25.0586319,-30.90933418,957.3189697,26.81087303,-47.17020035,509.8890076,31.19324684,-100.0299835,888.5635376,27.65875816,-101.9595871,781.7805176,27.82072258,-99.59648132,670.3299561,29.39019012,-101.3631821,559.609436,29.79862976,666.4795532,-562.7597656,463.4379272,673.7798462,333.9428101,99.43670654,1216.561157,335.6068115,102.1412201
280.2225342,1528.527222,22.21346855,63.76679611,1526.351563,14.678339,13.63671684,1261.408325,24.80774307,-30.90114212,957.3323364,26.79007721,-47.05105972,509.9243164,31.07425499,-100.0117493,888.5825195,27.65854836,-101.9626465,781.7772217,27.8109169,-99.63228607,670.3154297,29.47009277,-101.3552475,559.6165161,29.79891205,666.473999,-562.767334,463.4141846,674.0169678,334.1531982,99.14109039,1216.57373,335.5917969,102.1253281
279.818512,1529.124878,23.05680466,63.74754715,1526.440796,14.46748257,13.6383276,1261.417969,24.82403564,-30.99180794,957.4938354,26.72287941,-47.16714478,509.8659363,31.21777534,-100.0201416,888.5683594,27.66191673,-101.9490814,781.7757568,27.80979729,-99.69798279,670.4152832,29.40113068,-101.5523758,559.444397,30.14399338,666.4713745,-562.7615356,463.4340515,673.5740967,333.8653564,99.58368683,1216.560303,335.602356,102.1315308
280.0124817,1528.677856,22.64096642,63.70343018,1526.549194,14.47346973,13.56211853,1261.384888,24.91271019,-30.99541283,957.4708862,26.74713707,-46.98600006,510.0337524,30.9119072,-100.020874,888.5764771,27.66961479,-101.9482498,781.7861328,27.82455254,-99.73561096,670.4490967,29.39995956,-101.3448792,559.6192627,29.7726059,666.4692383,-562.7680664,463.4093933,673.7897339,333.9289856,99.46578217,1216.575195,335.5939026,102.1388397
280.0056763,1528.355103,22.57344246,63.12200928,1528.061157,14.53186607,13.60478973,1261.400391,24.82914925,-30.82844734,957.3626709,26.68505096,-46.96826553,510.0196228,30.90401459,-100.0159454,888.5618286,27.66812897,-101.9661255,781.7900391,27.82196045,-99.73287201,670.4570313,29.39718056,-101.5537262,559.4415894,30.14718628,666.4639893,-562.7704468,463.4147644,673.8026733,333.9254761,99.44126129,1216.595337,335.5782776,102.1342163
280.116272,1528.132813,22.30114746,63.25743485,1527.821411,14.42683601,13.44185162,1261.334229,25.01931572,-30.89107323,957.328064,26.75728989,-47.14982605,509.8435974,31.21843529,-100.0317917,888.569397,27.67422867,-101.9655228,781.7759399,27.81458282,-99.70509338,670.4107666,29.42308426,-101.4789352,559.5526123,29.9629097,666.4784546,-562.7617188,463.4379272,674.0515137,333.9423218,99.43572998,1216.597046,335.5730286,102.1340027
280.025116,1528.563477,22.56894493,63.74845123,1526.416382,14.40786457,13.32783127,1261.262451,25.09480476,-30.84612656,957.5705566,26.48622704,-46.95915222,510.0231323,30.89907074,-100.0411758,888.5772705,27.65887451,-101.950531,781.7913208,27.82136345,-99.73049927,670.4580688,29.39675331,-101.3712692,559.5957642,29.79426384,666.4690552,-562.7631836,463.4367371,673.7946777,333.8513489,99.56993103,1216.586792,335.5823669,102.1362457
280.0067444,1528.305176,22.53111076,63.75222015,1526.498657,14.2581892,13.64572811,1261.405518,24.81100273,-30.9877224,957.5161743,26.70240974,-47.04127884,509.9224243,31.06076431,-100.0149155,888.56604,27.67064667,-101.9485016,781.7908325,27.82169533,-99.72067261,670.4108887,29.42783165,-101.3908386,559.6385498,29.79724312,666.4628296,-562.7658081,463.4448853,673.7956543,333.9303589,99.46123505,1216.561157,335.5966187,102.144989
279.9880066,1528.37146,22.58040619,63.24533463,1527.810059,14.4524889,13.58557034,1261.393555,24.85517311,-30.77132034,957.4522095,26.54870605,-47.04478455,509.9249878,31.06210518,-100.0417328,888.5698853,27.66050911,-101.9517593,781.7852173,27.8122406,-99.71073914,670.4276123,29.43328667,-101.5544739,559.4381104,30.15422821,666.4790649,-562.7670288,463.4106445,673.8344727,333.9477539,99.44098663,1216.576294,335.5881653,102.1393509
279.8596497,1528.474243,22.81407166,63.23602295,1527.76355,14.50144386,13.34423256,1261.262207,25.06843185,-31.00529099,957.5085449,26.69646454,-46.98712158,510.0467834,30.89639854,-100.0247803,888.5783691,27.64951706,-101.973053,781.7802124,27.81925774,-99.70293427,670.3860474,29.44369125,-101.3867569,559.6240845,29.80451584,666.4506836,-562.7374268,463.4350281,674.0545044,333.9476013,99.43579865,1216.56543,335.5997009,102.1371765
279.8709106,1528.459595,22.80879211,63.26137924,1527.736084,14.47975922,13.5729332,1261.40332,24.87473297,-30.99229622,957.5213013,26.69393539,-46.97200775,510.0259399,30.90813255,-100.0421143,888.5714111,27.67614365,-101.9523392,781.7790527,27.82222176,-99.74441528,670.4671021,29.39870262,-101.484787,559.5539551,29.96336174,666.4661255,-562.7631836,463.4408569,673.8062134,333.944458,99.45420074,1216.561523,335.6032104,102.1487427
280.1725769,1528.789063,22.37260818,63.31622696,1527.685913,14.31134701,13.58722973,1261.404785,24.86182404,-30.97901344,957.5250854,26.66323662,-46.97457886,510.0367432,30.88854218,-100.028717,888.5801392,27.65303612,-101.9529037,781.7825317,27.81845856,-99.73944092,670.4695435,29.41764069,-101.3608322,559.6039429,29.8042469,666.4471436,-562.7452393,463.4170532,673.5948486,333.8873901,99.53790283,1216.580811,335.5867004,102.1468964
280.0650635,1529.025513,22.63388062,63.30194473,1527.157959,15.13930035,13.63689995,1261.40918,24.80993843,-30.75846672,957.4475098,26.54729843,-46.95196915,510.0031128,30.9124012,-100.0213623,888.5680542,27.65608215,-101.9485168,781.7697144,27.81369781,-99.64904022,670.3973999,29.38611031,-101.4754868,559.5618286,29.96969032,666.4503784,-562.7747803,463.4289551,673.8302002,333.9666138,99.43586731,1216.580566,335.5805359,102.1173401
280.045166,1528.516846,22.5466404,63.08082581,1527.646606,15.32554245,13.4357996,1261.252563,24.95163345,-30.778965,957.4439087,26.55149841,-47.16008377,509.8683167,31.21754646,-100.0231018,888.5888062,27.65535355,-101.9531937,781.7937622,27.80679703,-99.73508453,670.4595947,29.39922333,-101.3669128,559.612793,29.79389191,666.4473267,-562.7454834,463.4171143,673.7857666,333.9240112,99.44737244,1216.579712,335.5833435,102.1077652
280.0357361,1528.277222,22.50302124,62.99240875,1528.335693,14.81068516,13.60654259,1261.399902,24.8290329,-30.88611221,957.314209,26.7837677,-46.96834183,510.0471802,30.88066483,-100.0372086,888.5797729,27.65333939,-101.9508743,781.7870483,27.82042503,-99.72727966,670.4664917,29.39240646,-101.3935165,559.6226807,29.81111145,666.4596558,-562.7709961,463.4199829,673.8935547,334.0050354,99.34215546,1216.596069,335.5722656,102.1198349
280.0183716,1528.563354,22.58131027,63.19975662,1527.9198,14.49833775,13.62985897,1261.407837,24.80456543,-30.75383377,957.4728394,26.48636627,-47.15764236,509.8607178,31.20820427,-99.99944305,888.5716553,27.65106392,-101.9659195,781.7791138,27.81328392,-99.70959473,670.4459839,29.38592529,-101.3867645,559.6265259,29.79593086,666.4673462,-562.7619019,463.4341431,673.8185425,333.9411621,99.43215179,1216.59021,335.5895996,102.1352997
280.0305176,1528.287598,22.49806404,63.24307632,1527.748779,14.50506115,13.63288975,1261.400391,24.79340363,-30.75761795,957.4407959,26.53776741,-47.04057312,509.9262085,31.0612793,-100.0311127,888.5753174,27.64945602,-101.959137,781.7753296,27.80502319,-99.68656921,670.5424194,29.27722359,-101.3644028,559.6102905,29.79566765,666.4735107,-562.7681885,463.4171753,673.7977295,333.8580933,99.56967926,1216.588013,335.5835266,102.1353683
279.9889832,1528.368652,22.58259583,63.68645477,1526.508545,14.56190586,13.59661198,1261.40564,24.85908508,-30.92267418,957.366272,26.76690483,-47.09049988,509.9063721,31.11856651,-100.0204544,888.5696411,27.66312408,-101.9527435,781.784668,27.8058815,-99.72776031,670.4590454,29.39860344,-101.3532715,559.6151123,29.80122566,666.4649658,-562.763916,463.4421692,673.8165283,333.9525452,99.44029999,1216.564941,335.6021118,102.147438
280.1836853,1528.68103,22.30226707,63.32003021,1527.708984,14.31167603,13.59311199,1261.414795,24.8679409,-31.00923729,957.5209351,26.71578598,-47.07120514,509.8839722,31.11692429,-100.0170517,888.5732422,27.65005684,-101.9513474,781.7713013,27.81712914,-99.71178436,670.420166,29.41814232,-101.3871155,559.638855,29.78340149,666.4483032,-562.7453003,463.4143372,674.1020508,333.9758911,99.39565277,1216.572021,335.5949402,102.1481094
280.0093994,1528.563721,22.60427284,63.58280945,1526.713135,14.68691254,13.33482647,1261.262207,25.07366562,-30.75489998,957.4310303,26.55259895,-46.97071075,510.0142822,30.9114151,-100.0270996,888.5524292,27.66994286,-101.9373322,781.772644,27.80728722,-99.72698975,670.4648438,29.40720367,-101.5633698,559.4368896,30.15794945,666.4599609,-562.7714233,463.420166,673.883606,334.0030518,99.35092163,1216.578247,335.5838013,102.1407394
280.1750488,1528.750366,22.36248779,63.72205734,1526.459229,14.46228409,13.434268,1261.271606,24.98101807,-30.7443161,957.4672241,26.49387932,-46.95884323,510.023468,30.89812851,-100.0125275,888.5593262,27.66615677,-101.9604034,781.7824097,27.81921577,-99.71838379,670.4532471,29.39544106,-101.3537292,559.6035156,29.81433678,666.4684448,-562.7622681,463.436676,673.8274536,333.9515381,99.44754028,1216.601196,335.5777893,102.1149139
280.0267944,1528.540771,22.54562759,63.25598526,1527.774292,14.492136,13.62043571,1261.401245,24.81420898,-30.96079254,957.5483398,26.62843323,-46.95532608,510.0081787,30.90452957,-100.0324554,888.5742188,27.65707207,-101.9493027,781.7880249,27.79734039,-99.81466675,670.348877,29.57659721,-101.5636292,559.4512939,30.14886284,666.4611206,-562.7424927,463.4142151,673.7734985,333.9620056,99.47157288,1216.574585,335.6018982,102.1446457
279.8115234,1528.692871,22.96966171,63.25578308,1527.772705,14.49565411,13.59103489,1261.414307,24.86478806,-30.98556137,957.5307007,26.66428757,-47.05311584,509.9196777,31.05629158,-100.0502167,888.5731201,27.65823364,-101.9569626,781.789856,27.80975914,-99.61682892,670.3635254,29.41130257,-101.5659256,559.4332275,30.13914299,666.4477539,-562.7759399,463.4315796,673.8081665,333.9409485,99.46123505,1216.567749,335.5975952,102.147316
280.024292,1528.543335,22.5724411,63.23913956,1527.823242,14.50562763,13.43036938,1261.264648,24.96793556,-30.74891472,957.4627686,26.50966454,-47.1677742,509.8673096,31.21145248,-100.0099792,888.5681152,27.66667557,-101.966301,781.779541,27.81164742,-99.71458435,670.4391479,29.39204979,-101.3749542,559.597229,29.79257774,666.4620361,-562.7646484,463.4447021,673.7890015,333.9385986,99.4622879,1216.587646,335.5847473,102.1151505
279.9863281,1528.316406,22.57279587,63.24664307,1527.820801,14.4569912,13.64152336,1261.408936,24.81280899,-30.898283,957.2885742,26.83451462,-47.13463211,509.8430481,31.20937538,-100.0311432,888.5576782,27.67019463,-101.9542999,781.7709351,27.81264305,-99.73336792,670.4611816,29.40015602,-101.3726349,559.6165771,29.79335213,666.4760742,-562.7667847,463.4144287,673.821167,333.9571228,99.43289185,1216.570801,335.5951538,102.1437302
280.1360779,1528.120605,22.26798821,63.63502884,1526.554565,14.69469452,13.58673668,1261.397583,24.89387321,-30.99102402,957.5085449,26.6959877,-46.97820282,510.0354004,30.89552689,-100.0186539,888.5595703,27.66646385,-101.9548416,781.7845459,27.81091309,-99.72710419,670.4607544,29.39735985,-101.4766769,559.5655518,29.95366097,666.4599609,-562.7714233,463.4201355,673.8007813,333.9446106,99.4437561,1216.587524,335.5791626,102.1234741
280.0496826,1528.518188,22.5372467,62.91778564,1528.136353,15.27637672,13.63026333,1261.407227,24.80381393,-30.99834633,957.4759521,26.75163078,-47.04826355,509.9251099,31.06121826,-100.016922,888.557312,27.65565681,-101.9668121,781.7748413,27.82055473,-99.69169617,670.4158936,29.40875053,-101.5506668,559.4606934,30.14278984,666.4434204,-562.7473755,463.4211426,673.7892456,333.9407043,99.46022797,1216.576538,335.5956421,102.1398087
280.0331726,1528.549805,22.57434654,63.68095779,1526.50415,14.58652973,13.63367558,1261.401001,24.79496765,-30.9803791,957.5117188,26.69456482,-46.97303772,510.0354614,30.88891411,-100.0250778,888.571167,27.66163635,-101.9447708,781.7750854,27.80769157,-99.69774628,670.5281982,29.30370903,-101.355072,559.6051025,29.7958107,666.4633789,-562.7641602,463.4434509,673.8198853,333.9364319,99.44419098,1216.574219,335.5878601,102.1586456
279.9793091,1528.376099,22.5884304,0,0,0,13.43492603,1261.255371,24.95559311,-30.74235916,957.4575195,26.5085907,-47.16226959,509.8484802,31.22280312,-100.0151825,888.5612793,27.65286255,-101.9569778,781.7950439,27.81773376,-99.68968964,670.4219971,29.38934517,-101.5493622,559.444458,30.14221382,666.4647827,-562.7636719,463.4421387,673.7858887,333.9393616,99.46205902,1216.594482,335.5746155,102.1323166
280.2185669,1528.522217,22.2318058,63.68208694,1526.486816,14.57449722,13.34520149,1261.27002,25.09163094,-30.74878502,957.4371338,26.54685783,-47.04439926,509.9299622,31.0567112,-100.0253525,888.5753174,27.66762924,-101.9550858,781.7927856,27.82209396,-99.70437622,670.4547119,29.38768768,-101.3926086,559.640625,29.79997826,666.4315796,-562.7506104,463.4309387,674.072876,333.9423523,99.4294281,1216.585571,335.5841064,102.140152
280.0301209,1528.532471,22.57945442,63.14839172,1528.036255,14.12892246,13.35727215,1261.26355,25.05880356,-30.77353477,957.4240723,26.54401207,-47.05018616,509.9259033,31.06124687,-100.0339279,888.5704956,27.65061569,-101.9468384,781.7928467,27.81952477,-99.72328949,670.4678345,29.40267372,-101.3670959,559.6178589,29.80528069,666.444458,-562.74646,463.4197083,673.8233643,333.9511719,99.43857574,1216.570557,335.5974426,102.1462936
280.0438232,1528.524414,22.52062035,63.12897491,1528.047729,14.13613892,13.36654282,1261.269775,25.05286598,-30.97860336,957.4897461,26.69460106,-47.09750366,509.892334,31.13953018,-100.0043106,888.5668335,27.65642738,-101.9629898,781.770874,27.80629158,-99.73564148,670.4456177,29.39672661,-101.397316,559.6482544,29.81389618,666.4598389,-562.7711792,463.4200745,673.8248291,333.9501953,99.45800781,1216.561035,335.5966187,102.1435623
280.0260315,1528.567749,22.56053352,63.12480927,1528.040771,14.24285507,13.62907791,1261.406982,24.80199051,-31.02425575,957.5182495,26.70326424,-46.98207092,510.0072021,30.91396713,-100.014328,888.5596313,27.67276764,-101.9602585,781.7811279,27.8171978,-99.71188354,670.4191284,29.42141533,-101.3582611,559.6233521,29.7837677,666.4545288,-562.7370605,463.4350586,673.8859863,333.9967957,99.36702728,1216.583618,335.583252,102.1172028
279.8164368,1529.148804,23.07118988,63.93774414,1526.275391,14.38907623,13.63936329,1261.407715,24.8105278,-30.7620182,957.4495239,26.50374222,-47.16451645,509.8605652,31.21798134,-100.0200882,888.5740356,27.66949844,-101.9708633,781.774292,27.82492447,-99.73433685,670.4250488,29.42970276,-101.3477707,559.6049805,29.78054237,666.4597778,-562.7712402,463.420105,673.8218384,333.9353333,99.43391418,1216.555786,335.6010742,102.1368866
280.1650696,1528.827759,22.40647507,63.15148544,1528.056641,14.2279892,13.4393959,1261.290283,24.98993874,-30.97920799,957.5339966,26.67461967,-47.00957489,510.0587769,30.8972683,-100.0094757,888.555542,27.66411018,-101.9570999,781.7714844,27.81792641,-99.71801758,670.4163208,29.41961098,-101.3796005,559.6083374,29.78983116,666.4632568,-562.763916,463.4433899,673.6239014,333.8919983,99.5192337,1216.598267,335.5704041,102.1178589
280.0443726,1528.529663,22.54082298,63.79872894,1526.470825,14.44626713,13.34805679,1261.262817,25.05461121,-30.75233078,957.4385986,26.52277565,-46.96561813,510.0223389,30.90193558,-100.0067825,888.5474854,27.66872978,-101.9641266,781.7731323,27.82215309,-99.69110107,670.4179688,29.40110207,-101.4836121,559.56073,29.96721649,666.463562,-562.7644043,463.4434814,673.8009033,333.9308777,99.46669006,1216.568237,335.5953369,102.1430435
280.0151367,1528.546875,22.54553223,63.73439789,1526.723267,14.21536446,13.58636093,1261.404175,24.83744049,-31.00556946,957.5170898,26.68856049,-47.04504776,509.9292908,31.04881477,-100.0350342,888.5690918,27.66959572,-101.9543533,781.7744141,27.81082344,-99.74806976,670.4537354,29.40831375,-101.3767166,559.6286621,29.78938675,666.4570923,-562.7721558,463.4225769,673.8029175,333.9406738,99.45353699,1216.583008,335.5872498,102.1363144
280.052063,1529.068848,22.65592957,63.20302963,1527.876343,14.41271496,13.64854527,1261.39856,24.79986,-30.99263382,957.496582,26.6958847,-47.1010437,509.9023743,31.12611961,-100.0082855,888.5518799,27.6661396,-101.954483,781.7559204,27.81497574,-99.72251892,670.4389038,29.39586258,-101.5539551,559.4510498,30.13475609,666.4664307,-562.7636719,463.440918,673.8043823,333.9457092,99.44973755,1216.574585,335.5935974,102.1315231
279.8070374,1529.146973,23.09800529,63.74148941,1526.456177,14.56134033,13.34305382,1261.269653,25.0838871,-30.97716141,957.5452271,26.65412903,-47.03763199,509.9279785,31.04952621,-100.0179825,888.5709229,27.67368126,-101.9629135,781.7716064,27.81235695,-99.71000671,670.4004517,29.4306736,-101.3715439,559.6165161,29.79435349,666.4521484,-562.7747192,463.4278259,673.6931763,333.819519,99.6076889,1216.590454,335.5736084,102.1212692
279.8143005,1529.156982,23.0877533,63.71550751,1526.588989,14.39604568,13.43368244,1261.262085,24.98092651,-31.00662231,957.5454712,26.68940735,-47.11429596,509.8650513,31.15568924,-100.0271683,888.5673828,27.66033173,-101.9562531,781.7932129,27.81054115,-99.69878387,670.4170532,29.39466858,-101.3593597,559.6240234,29.81248283,666.4614868,-562.7711792,463.4189453,673.8132935,333.9572754,99.44264984,1216.571655,335.5860596,102.1369629
280.0339355,1529.058716,22.68226814,63.24671936,1527.849487,14.416605,13.6378746,1261.408569,24.80952835,-31.00603294,957.5337524,26.70715714,-47.16511536,509.8641968,31.21106911,-100.004364,888.5441895,27.67641068,-101.9509506,781.7732544,27.80727386,-99.63755035,670.3064575,29.45814705,-101.3890381,559.6177979,29.81138992,666.4609985,-562.7705078,463.4187317,673.822876,333.964325,99.44213867,1216.564941,335.5965576,102.1472092
279.8746033,1528.441895,22.82282066,63.67278671,1526.529053,14.5765686,13.64741516,1261.405762,24.81319427,-30.8970623,957.3384399,26.7837162,-47.03659821,509.9281616,31.05128479,-100.0048981,888.5568237,27.6701088,-101.9661865,781.7756348,27.79640198,-99.73369598,670.4407959,29.40424347,-101.3746414,559.6260986,29.79230118,666.4798584,-562.7601929,463.4380493,674.0161133,334.1561584,99.13894653,1216.588501,335.5765686,102.1204529
280.0192261,1528.564209,22.57753944,62.98616409,1527.974121,15.20681953,13.63907814,1261.396729,24.80391312,-30.97990799,957.5031738,26.70781136,-46.99764252,510.024231,30.91069031,-100.0202255,888.5708618,27.66386223,-101.9557877,781.7778931,27.81498909,-99.6975174,670.3952637,29.41718483,-101.344223,559.623291,29.76390076,666.479187,-562.7618408,463.4091187,674.1075439,333.9700317,99.41553497,1216.585327,335.5776367,102.1256409
279.8756714,1528.427734,22.80862999,0,0,0,13.62985229,1261.407715,24.80361557,-30.76135826,957.4510498,26.52504158,-47.04484558,509.9281006,31.05800056,-100.0186081,888.5611572,27.67128754,-101.9694824,781.784729,27.8158474,-99.70143127,670.3842163,29.43015289,-101.3665161,559.6310425,29.77397156,666.4797363,-562.7599487,463.4379578,674.0273438,334.1721191,99.1407547,1216.553955,335.6036072,102.1379013
280.1735229,1528.796021,22.38360024,63.2645874,1527.776855,14.42997551,13.63688564,1261.415039,24.819273,-30.90350914,957.3588257,26.78672409,-46.96974564,510.012207,30.90699005,-100.0065155,888.5522461,27.65463638,-101.9560318,781.7798462,27.81306076,-99.67568207,670.3110962,29.47593117,-101.3555298,559.633667,29.79025841,666.4586182,-562.7719116,463.4214172,673.7893066,333.931427,99.46072388,1216.561401,335.6045227,102.1386795
